source: https://www.neonscience.org/dc-convert-date-time-POSIX-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,datetime,jd,airt,f.airt,rh,f.rh,dewp,f.dewp,prec,f.prec,slrr,f.slrr,parr,f.parr,netr,f.netr,bar,f.bar,wspd,f.wspd,wres,f.wres,wdir,f.wdir,wdev,f.wdev,gspd,f.gspd,s10t,f.s10t
141759,2009-01-16 16:00,16,-12.2,,42,,-22.5,,0,,75,,142,,-26,,1021,,2.4,,2.2,,276,,23,,6,,1.4,
141760,2009-01-16 16:15,16,-12.8,,45,,-22.3,,0,,30,,71,,-52,,1021,,2.2,,2,,266,,21,,6.7,,1.4,
141761,2009-01-16 16:30,16,-13.2,,46,,-22.4,,0,,18,,40,,-53,,1021,,2,,1.9,,267,,21,,4.6,,1.4,
141762,2009-01-16 16:45,16,-13.7,,49,,-22.2,,0,,7,,15,,-56,,1021,,1.5,,1.4,,262,,21,,3.9,,1.4,
141763,2009-01-16 17:00,16,-14.3,,52,,-22.1,,0,,2,,3,,-48,,1021,,1.2,,1.1,,267,,17,,3.3,,1.4,
141764,2009-01-16 17:15,16,-14.7,,52,,-22.3,,0,,0,,0,,-50,,1021,,1.3,,1.2,,266,,20,,3.5,,1.4,
141765,2009-01-16 17:30,16,-15,,54,,-22.2,,0,,0,,0,,-48,,1021,,1,,1,,258,,18,,3.7,,1.4,
141766,2009-01-16 17:45,16,-15.3,,55,,-22.3,,0,,0,,0,,-47,,1021,,1.1,,1.1,,266,,16,,3.1,,1.4,
141767,2009-01-16 18:00,16,-15.6,,56,,-22.4,,0,,0,,0,,-46,,1021,,1.1,,1,,269,,17,,3.3,,1.4,
141768,2009-01-16 18:15,16,-16,,58,,-22.3,,0,,0,,0,,-42,,1021,,0.9,,0.9,,270,,17,,2.7,,1.4,
141769,2009-01-16 18:30,16,-16,,58,,-22.4,,0,,0,,0,,-43,,1021,,0.9,,0.8,,270,,22,,2.8,,1.4,
141770,2009-01-16 18:45,16,-16,,58,,-22.5,,0,,0,,0,,-45,,1022,,1.1,,1,,272,,19,,2.5,,1.4,
141771,2009-01-16 19:00,16,-15.6,,55,,-22.6,,0,,0,,0,,-47,,1022,,1.3,,1.3,,268,,18,,4.2,,1.4,
141772,2009-01-16 19:15,16,-15.8,,55,,-22.7,,0,,0,,0,,-45,,1022,,1.2,,1.2,,273,,14,,2.5,,1.4,
141773,2009-01-16 19:30,16,-16,,56,,-22.9,,0,,0,,0,,-45,,1022,,1.3,,1.2,,277,,13,,2.5,,1.4,
141774,2009-01-16 19:45,16,-16.1,,56,,-22.9,,0,,0,,0,,-49,,1022,,1.6,,1.6,,269,,13,,3.5,,1.4,
141775,2009-01-16 20:00,16,-16.5,,58,,-22.9,,0,,0,,0,,-48,,1022,,1.8,,1.7,,263,,16,,4.8,,1.4,
141776,2009-01-16 20:15,16,-17.3,,62,,-22.9,,0,,0,,0,,-46,,1022,,1.7,,1.7,,253,,16,,4.1,,1.4,
141777,2009-01-16 20:30,16,-17,,60,,-23.1,,0,,0,,0,,-48,,1021,,1.8,,1.7,,256,,17,,4.2,,1.4,
141778,2009-01-16 20:45,16,-16.7,,57,,-23.1,,0,,0,,0,,-48,,1022,,1.8,,1.7,,265,,19,,5.1,,1.4,
141779,2009-01-16 21:00,16,-16.7,,58,,-23.1,,0,,0,,0,,-49,,1022,,1.9,,1.8,,265,,17,,5.3,,1.4,
141780,2009-01-16 21:15,16,-16.9,,58,,-23.1,,0,,0,,0,,-48,,1022,,1.6,,1.6,,269,,17,,3.8,,1.4,
141781,2009-01-16 21:30,16,-17.3,,59,,-23.3,,0,,0,,0,,-46,,1022,,1.2,,1.1,,261,,21,,3,,1.4,
141782,2009-01-16 21:45,16,-17.3,,59,,-23.4,,0,,0,,0,,-46,,1022,,0.9,,0.7,,231,,31,,2.5,,1.4,
141783,2009-01-16 22:00,16,-17.5,,59,,-23.5,,0,,0,,0,,-44,,1022,,0.6,,0.5,,212,,31,,1.9,,1.4,
141784,2009-01-16 22:15,16,-17.7,,60,,-23.5,,0,,0,,0,,-44,,1022,,0.5,,0.4,,261,,30,,1.9,,1.4,
141785,2009-01-16 22:30,16,-17.8,,61,,-23.5,,0,,0,,0,,-46,,1022,,0.8,,0.7,,253,,26,,3.1,,1.4,
141786,2009-01-16 22:45,16,-17.9,,61,,-23.6,,0,,0,,0,,-44,,1022,,0.6,,0.6,,248,,22,,3.5,,1.4,
141787,2009-01-16 23:00,16,-17.7,,60,,-23.6,,0,,0,,0,,-48,,1022,,1.1,,1,,253,,25,,3.6,,1.4,
141788,2009-01-16 23:15,16,-17.5,,60,,-23.5,,0,,0,,0,,-46,,1022,,1.2,,1.1,,248,,24,,3.9,,1.4,
141789,2009-01-16 23:30,16,-17.4,,59,,-23.4,,0,,0,,0,,-45,,1022,,1.2,,1.1,,258,,22,,2.7,,1.4,
141790,2009-01-16 23:45,16,-17.4,,60,,-23.4,,0,,0,,0,,-47,,1022,,1.4,,1.3,,265,,19,,2.6,,1.3,
141791,2009-01-17 0:00,16,-17.7,,61,,-23.4,,0,,0,,0,,-46,,1022,,1.2,,1.1,,269,,16,,3.5,,1.3,
141792,2009-01-17 0:15,17,-17.9,,62,,-23.5,,0,,0,,0,,-44,,1022,,0.6,,0.6,,273,,21,,2,,1.3,
141793,2009-01-17 0:30,17,-18.5,,64,,-23.6,,0,,0,,0,,-41,,1022,,0.6,,0.6,,269,,13,,1.6,,1.3,
141794,2009-01-17 0:45,17,-19.1,,67,,-23.7,,0,,0,,0,,-38,,1022,,1,,0.9,,267,,15,,2.4,,1.3,
141795,2009-01-17 1:00,17,-18.7,,65,,-23.6,,0,,0,,0,,-41,,1022,,1,,1,,265,,19,,2.3,,1.3,
141796,2009-01-17 1:15,17,-18.4,,65,,-23.5,,0,,0,,0,,-43,,1022,,1.3,,1.3,,270,,17,,3.3,,1.3,
141797,2009-01-17 1:30,17,-18.4,,64,,-23.4,,0,,0,,0,,-43,,1023,,1.3,,1.3,,265,,17,,2.9,,1.3,
141798,2009-01-17 1:45,17,-18.6,,65,,-23.6,,0,,0,,0,,-40,,1023,,1.1,,1.1,,271,,15,,2.1,,1.3,
141799,2009-01-17 2:00,17,-19.2,,67,,-23.8,,0,,0,,0,,-38,,1023,,0.9,,0.9,,269,,13,,1.9,,1.3,
141800,2009-01-17 2:15,17,-19.4,,68,,-23.8,,0,,0,,0,,-38,,1023,,0.9,,0.9,,277,,12,,3.7,,1.3,
141801,2009-01-17 2:30,17,-19.2,,68,,-23.7,,0,,0,,0,,-40,,1023,,0.7,,0.6,,273,,21,,1.9,,1.3,
141802,2009-01-17 2:45,17,-19,,66,,-23.7,,0,,0,,0,,-40,,1023,,0.9,,0.9,,272,,15,,2.4,,1.3,
141803,2009-01-17 3:00,17,-19.1,,67,,-23.8,,0,,0,,0,,-40,,1023,,0.9,,0.8,,272,,16,,2.2,,1.3,
141804,2009-01-17 3:15,17,-19.2,,67,,-23.8,,0,,0,,0,,-39,,1023,,0.9,,0.9,,267,,17,,2.1,,1.3,
141805,2009-01-17 3:30,17,-19.5,,69,,-23.9,,0,,0,,0,,-38,,1023,,0.8,,0.8,,271,,17,,1.8,,1.3,
141806,2009-01-17 3:45,17,-19.7,,70,,-23.8,,0,,0,,0,,-37,,1023,,0.1,,0.1,,268,,9,,1,,1.3,
141807,2009-01-17 4:00,17,-20.3,,72,,-24,,0,,0,,0,,-38,,1023,,0,,0,,269,,0,,0.3,,1.3,
141808,2009-01-17 4:15,17,-20.9,,74,,-24.2,,0,,0,,0,,-37,,1023,,0,,0,,0,,0,,0,,1.3,
141809,2009-01-17 4:30,17,-21,,76,,-24.2,,0,,0,,0,,-38,,1023,,0.1,,0.1,,19,,27,,0.5,,1.3,
141810,2009-01-17 4:45,17,-20.9,,76,,-24.1,,0,,0,,0,,-37,,1023,,0,,0,,31,,0,,0.4,,1.3,
141811,2009-01-17 5:00,17,-20.8,,76,,-24,,0,,0,,0,,-37,,1023,,0,,0,,20,,19,,0.5,,1.3,
141812,2009-01-17 5:15,17,-20.6,,74,,-24,,0,,0,,0,,-37,,1023,,0.1,,0.1,,326,,11,,1.1,,1.3,
141813,2009-01-17 5:30,17,-21,,74,,-24.4,,0,,0,,0,,-38,,1023,,0.2,,0.2,,342,,7,,0.6,,1.3,
141814,2009-01-17 5:45,17,-21.2,,76,,-24.3,,0,,0,,0,,-37,,1023,,0,,0,,0,,0,,0.4,,1.3,
141815,2009-01-17 6:00,17,-20.9,,75,,-24.1,,0,,0,,0,,-38,,1023,,0.1,,0.1,,0,,9,,0.8,,1.3,
141816,2009-01-17 6:15,17,-20.7,,75,,-24,,0,,0,,0,,-38,,1023,,0.1,,0,,271,,27,,0.8,,1.3,
141817,2009-01-17 6:30,17,-20.4,,74,,-23.8,,0,,0,,0,,-38,,1023,,0.1,,0.1,,220,,10,,1.1,,1.3,
141818,2009-01-17 6:45,17,-20.2,,74,,-23.6,,0,,0,,0,,-39,,1023,,0.1,,0.1,,219,,29,,1.3,,1.3,
141819,2009-01-17 7:00,17,-20.3,,74,,-23.7,,0,,0,,0,,-38,,1023,,0,,0,,115,,0,,0.4,,1.3,
141820,2009-01-17 7:15,17,-20.2,,75,,-23.4,,0,,3,,5,,-38,,1023,,0.2,,0.2,,210,,13,,1.5,,1.3,
141821,2009-01-17 7:30,17,-19.8,,74,,-23.2,,0,,8,,22,,-38,,1023,,0.2,,0.2,,250,,23,,1.4,,1.3,
141822,2009-01-17 7:45,17,-19.6,,73,,-23.2,,0,,15,,46,,-36,,1023,,0.3,,0.2,,249,,22,,1.3,,1.3,
141823,2009-01-17 8:00,17,-19.4,,73,,-23,,0,,29,,78,,-26,,1024,,0.7,,0.7,,248,,15,,1.9,,1.3,
141824,2009-01-17 8:15,17,-18.5,,70,,-22.6,,0,,79,,157,,-1,,1024,,0.6,,0.5,,261,,23,,1.8,,1.3,
141825,2009-01-17 8:30,17,-17.7,,67,,-22.4,,0,,155,,276,,-13,,1024,,0.9,,0.8,,243,,18,,2,,1.3,
141826,2009-01-17 8:45,17,-17.1,,64,,-22.2,,0,,190,,350,,-37,,1024,,1.3,,1.2,,236,,19,,2.6,,1.3,
141827,2009-01-17 9:00,17,-16.5,,62,,-22,,0,,224,,427,,-40,,1024,,1.4,,1.3,,232,,18,,2.9,,1.3,
141828,2009-01-17 9:15,17,-16.3,,60,,-22.2,,0,,260,,502,,-32,,1024,,1.5,,1.4,,234,,19,,3.4,,1.3,
141829,2009-01-17 9:30,17,-15.8,,58,,-22.1,,0,,290,,566,,-30,,1025,,1.6,,1.4,,211,,24,,4.2,,1.3,
141830,2009-01-17 9:45,17,-15.6,,58,,-22,,0,,306,,607,,-28,,1024,,1.8,,1.6,,216,,24,,3.9,,1.3,
141831,2009-01-17 10:00,17,-15,,55,,-22,,0,,347,,687,,-17,,1024,,2,,1.8,,220,,24,,4.3,,1.3,
141832,2009-01-17 10:15,17,-14.7,,54,,-22,,0,,358,,712,,-19,,1025,,1.8,,1.7,,219,,22,,4.1,,1.3,
141833,2009-01-17 10:30,17,-14.4,,52,,-22,,0,,356,,714,,-19,,1024,,2,,1.9,,197,,25,,4.2,,1.3,
141834,2009-01-17 10:45,17,-14.1,,51,,-22.2,,0,,389,,780,,-1,,1024,,2.1,,1.9,,237,,24,,4.7,,1.3,
141835,2009-01-17 11:00,17,-13.6,,49,,-22.1,,0,,383,,775,,-3,,1024,,1.9,,1.7,,242,,27,,4.8,,1.3,
141836,2009-01-17 11:15,17,-13.2,,48,,-21.9,,0,,411,,829,,-6,,1024,,1.6,,1.3,,218,,33,,4.2,,1.3,
141837,2009-01-17 11:30,17,-12.7,,46,,-21.9,,0,,453,,908,,2,,1024,,1.5,,1.3,,229,,30,,3.9,,1.3,
141838,2009-01-17 11:45,17,-11.9,,43,,-22,,0,,470,,939,,-3,,1023,,1.4,,1.2,,203,,29,,3.4,,1.3,
141839,2009-01-17 12:00,17,-11.6,,41,,-22.2,,0,,459,,921,,1,,1023,,1.7,,1.4,,199,,35,,3.8,,1.3,
141840,2009-01-17 12:15,17,-11.4,,41,,-22.2,,0,,441,,887,,-13,,1023,,1.6,,1.3,,210,,39,,5.1,,1.3,
141841,2009-01-17 12:30,17,-11.4,,39,,-22.6,,0,,460,,921,,9,,1022,,1.6,,1.4,,219,,34,,4.9,,1.3,
141842,2009-01-17 12:45,17,-10.9,,37,,-22.8,,0,,460,,923,,23,,1022,,1.9,,1.7,,231,,28,,4.4,,1.3,
141843,2009-01-17 13:00,17,-10.5,,35,,-23,,0,,458,,913,,15,,1022,,1.7,,1.5,,231,,32,,4.4,,1.3,
141844,2009-01-17 13:15,17,-10.6,,35,,-23.2,,0,,401,,805,,4,,1022,,2.1,,1.9,,213,,27,,4.3,,1.3,
141845,2009-01-17 13:30,17,-11.1,,36,,-23.3,,0,,292,,597,,-12,,1022,,2.2,,2,,200,,24,,4.6,,1.3,
141846,2009-01-17 13:45,17,-11.2,,36,,-23.3,,0,,236,,480,,5,,1022,,1.9,,1.7,,235,,26,,4,,1.3,
141847,2009-01-17 14:00,17,-11.3,,37,,-23.1,,0,,167,,339,,1,,1022,,1.9,,1.7,,210,,27,,4.6,,1.2,
141848,2009-01-17 14:15,17,-11.3,,37,,-23.1,,0,,148,,297,,1,,1022,,1.9,,1.7,,225,,23,,4.7,,1.2,
141849,2009-01-17 14:30,17,-11.3,,37,,-23.3,,0,,126,,253,,-1,,1022,,1.5,,1.4,,227,,26,,3.3,,1.2,
141850,2009-01-17 14:45,17,-11.3,,36,,-23.4,,0,,127,,254,,-1,,1022,,1.9,,1.7,,213,,27,,4.3,,1.2,
141851,2009-01-17 15:00,17,-11.4,,36,,-23.5,,0,,107,,215,,-5,,1022,,1.7,,1.6,,199,,26,,4,,1.2,
141852,2009-01-17 15:15,17,-11.5,,36,,-23.5,,0,,86,,174,,-4,,1021,,1.8,,1.7,,198,,21,,4.2,,1.2,
141853,2009-01-17 15:30,17,-11.5,,37,,-23.2,,0,,66,,132,,-7,,1021,,1.5,,1.3,,203,,28,,3,,1.2,
141854,2009-01-17 15:45,17,-11.6,,38,,-23.1,,0,,53,,105,,-12,,1021,,1.5,,1.4,,194,,23,,3.6,,1.2,
141855,2009-01-17 16:00,17,-11.6,,37,,-23.3,,0,,41,,81,,-14,,1021,,1,,0.9,,197,,23,,2.1,,1.2,
141856,2009-01-17 16:15,17,-11.7,,38,,-23.2,,0,,25,,50,,-16,,1021,,1.3,,1.2,,187,,19,,3,,1.2,
141857,2009-01-17 16:30,17,-11.8,,40,,-22.8,,0,,11,,22,,-15,,1021,,1.5,,1.4,,174,,16,,2.8,,1.2,
141858,2009-01-17 16:45,17,-11.9,,41,,-22.6,,0,,3,,8,,-15,,1021,,1.2,,1.2,,186,,19,,3.4,,1.2,
141859,2009-01-17 17:00,17,-12.1,,42,,-22.4,,0,,0,,1,,-18,,1021,,1.2,,1.1,,185,,20,,2.5,,1.2,
141860,2009-01-17 17:15,17,-12.3,,43,,-22.4,,0,,0,,0,,-18,,1021,,0.8,,0.7,,170,,27,,2.6,,1.2,
141861,2009-01-17 17:30,17,-12.3,,42,,-22.5,,0,,0,,0,,-20,,1021,,1.3,,1.2,,156,,20,,2.8,,1.2,
141862,2009-01-17 17:45,17,-12.4,,43,,-22.5,,0,,0,,0,,-21,,1020,,1.2,,1.1,,161,,18,,2.2,,1.2,
141863,2009-01-17 18:00,17,-12.5,,43,,-22.5,,0,,0,,0,,-22,,1020,,1.2,,1.2,,166,,18,,2.4,,1.2,
141864,2009-01-17 18:15,17,-12.6,,43,,-22.7,,0,,0,,0,,-22,,1020,,0.8,,0.7,,203,,24,,2.1,,1.2,
141865,2009-01-17 18:30,17,-12.8,,44,,-22.5,,0,,0,,0,,-21,,1020,,0.6,,0.6,,170,,24,,1.9,,1.2,
141866,2009-01-17 18:45,17,-13.1,,48,,-21.7,,0,,0,,0,,-16,,1020,,0.4,,0.4,,183,,23,,1.5,,1.2,
141867,2009-01-17 19:00,17,-13.1,,48,,-21.8,,0,,0,,0,,-16,,1020,,0.3,,0.3,,170,,20,,1,,1.2,
141868,2009-01-17 19:15,17,-13.2,,51,,-21.3,,0,,0,,0,,-19,,1020,,0.8,,0.8,,159,,15,,2.1,,1.2,
141869,2009-01-17 19:30,17,-13.3,,52,,-21.2,,0,,0,,0,,-27,,1020,,0.7,,0.7,,158,,16,,1.6,,1.2,
141870,2009-01-17 19:45,17,-13.5,,54,,-20.8,,0,,0,,0,,-22,,1020,,0.5,,0.5,,135,,19,,1.1,,1.2,
141871,2009-01-17 20:00,17,-14,,64,,-19.5,,0,,0,,0,,-12,,1021,,0.6,,0.6,,123,,16,,1.5,,1.2,
141872,2009-01-17 20:15,17,-14.1,,65,,-19.3,,0,,0,,0,,-13,,1021,,0.6,,0.6,,120,,17,,1.2,,1.2,
141873,2009-01-17 20:30,17,-13.6,,57,,-20.4,,0,,0,,0,,-19,,1020,,0.9,,0.8,,143,,17,,2.5,,1.2,
141874,2009-01-17 20:45,17,-13.6,,56,,-20.4,,0,,0,,0,,-19,,1020,,1.1,,1,,132,,18,,2.4,,1.2,
141875,2009-01-17 21:00,17,-13.7,,57,,-20.3,,0,,0,,0,,-19,,1020,,1.1,,1.1,,134,,18,,2.7,,1.2,
141876,2009-01-17 21:15,17,-13.6,,55,,-20.8,,0,,0,,0,,-15,,1020,,1.1,,1,,125,,20,,2.5,,1.2,
141877,2009-01-17 21:30,17,-13.6,,54,,-20.9,,0,,0,,0,,-7,,1020,,1.3,,1.3,,131,,17,,3.3,,1.2,
141878,2009-01-17 21:45,17,-13.2,,48,,-21.8,,0,,0,,0,,-5,,1020,,1.4,,1.3,,134,,20,,3.1,,1.2,
141879,2009-01-17 22:00,17,-13,,48,,-21.7,,0,,0,,0,,-7,,1020,,1.5,,1.4,,125,,23,,3.3,,1.2,
141880,2009-01-17 22:15,17,-12.8,,50,,-21.2,,0,,0,,0,,-12,,1020,,1.6,,1.5,,129,,21,,4.7,,1.2,
141881,2009-01-17 22:30,17,-12.9,,52,,-20.8,,0,,0,,0,,-29,,1019,,1.4,,1.3,,127,,20,,2.8,,1.2,
141882,2009-01-17 22:45,17,-13.1,,54,,-20.5,,0,,0,,0,,-23,,1019,,1.1,,1.1,,118,,20,,2.5,,1.2,
141883,2009-01-17 23:00,17,-13.1,,56,,-20.1,,0,,0,,0,,-14,,1019,,1.5,,1.4,,99,,20,,3.3,,1.2,
141884,2009-01-17 23:15,17,-13.1,,56,,-20,,0,,0,,0,,-17,,1019,,1.6,,1.5,,99,,21,,3,,1.2,
141885,2009-01-17 23:30,17,-13.2,,58,,-19.6,,0,,0,,0,,-3,,1019,,1.4,,1.3,,106,,20,,2.9,,1.2,
141886,2009-01-17 23:45,17,-12.9,,60,,-19.1,,0,,0,,0,,-1,,1019,,1.5,,1.2,,117,,38,,3.4,,1.2,
141887,2009-01-18 0:00,17,-12.8,,63,,-18.3,,0,,0,,0,,-5,,1018,,1.4,,1.3,,123,,24,,2.7,,1.2,
141888,2009-01-18 0:15,18,-12.8,,68,,-17.5,,0,,0,,0,,-5,,1018,,1.4,,1.3,,125,,21,,3.2,,1.2,
141889,2009-01-18 0:30,18,-12.7,,71,,-16.9,,0,,0,,0,,-5,,1018,,1.3,,1.2,,129,,18,,3.1,,1.2,
141890,2009-01-18 0:45,18,-12.5,,74,,-16.1,,0,,0,,0,,-7,,1018,,1.6,,1.4,,111,,30,,3.7,,1.2,
141891,2009-01-18 1:00,18,-12.4,,75,,-15.9,,0,,0,,0,,-4,,1018,,1.5,,1.4,,99,,23,,3,,1.2,
141892,2009-01-18 1:15,18,-12.5,,76,,-15.9,,0,,0,,0,,-3,,1018,,1.4,,1.3,,95,,17,,2.5,,1.2,
141893,2009-01-18 1:30,18,-12.4,,76,,-15.8,,0,,0,,0,,-2,,1018,,1.6,,1.5,,91,,15,,3,,1.2,
141894,2009-01-18 1:45,18,-12.4,,74,,-16,,0,,0,,0,,-2,,1018,,1.9,,1.8,,89,,18,,3.8,,1.2,
141895,2009-01-18 2:00,18,-12.4,,74,,-16.1,,0,,0,,0,,-1,,1018,,2,,1.9,,85,,18,,3.9,,1.2,
141896,2009-01-18 2:15,18,-12.5,,76,,-15.9,,0,,0,,0,,-1,,1018,,2.5,,2.3,,83,,17,,4.5,,1.2,
141897,2009-01-18 2:30,18,-12.5,,78,,-15.6,,0,,0,,0,,-1,,1017,,2.6,,2.5,,89,,17,,5.6,,1.2,
141898,2009-01-18 2:45,18,-12.5,,79,,-15.4,,0,,0,,0,,-2,,1017,,2.8,,2.7,,82,,17,,5.5,,1.2,
141899,2009-01-18 3:00,18,-12.6,,81,,-15.2,,0,,0,,0,,-2,,1016,,3.1,,2.9,,80,,18,,6.4,,1.2,
141900,2009-01-18 3:15,18,-12.5,,82,,-14.9,,0,,0,,0,,-2,,1016,,3.1,,2.9,,87,,19,,5.6,,1.2,
141901,2009-01-18 3:30,18,-12.4,,84,,-14.6,,0,,0,,0,,-2,,1016,,2.5,,2.4,,84,,18,,6,,1.2,
141902,2009-01-18 3:45,18,-12.4,,84,,-14.5,,0,,0,,0,,-1,,1015,,2.8,,2.7,,74,,17,,5.5,,1.2,
141903,2009-01-18 4:00,18,-12.5,,85,,-14.5,,0,,0,,0,,1,,1015,,3.2,,3,,79,,17,,6.3,,1.2,
141904,2009-01-18 4:15,18,-12.4,,86,,-14.2,,0,,0,,0,,1,,1015,,2.8,,2.7,,82,,17,,6,,1.2,
141905,2009-01-18 4:30,18,-12.2,,87,,-13.9,,0,,0,,0,,1,,1015,,3,,2.8,,87,,17,,6.6,,1.2,
141906,2009-01-18 4:45,18,-11.9,,89,,-13.4,,0,,0,,0,,1,,1014,,3.1,,3,,87,,17,,5.9,,1.2,
141907,2009-01-18 5:00,18,-11.5,,89,,-12.9,,0,,0,,0,,1,,1014,,3,,2.8,,98,,17,,7.3,,1.2,
141908,2009-01-18 5:15,18,-11.2,,90,,-12.5,,0,,0,,0,,1,,1014,,3,,2.8,,95,,19,,6.1,,1.2,
141909,2009-01-18 5:30,18,-10.8,,91,,-12.1,,0,,0,,0,,1,,1013,,3.3,,3.1,,90,,19,,6.5,,1.2,
141910,2009-01-18 5:45,18,-10.6,,91,,-11.9,,0,,0,,0,,1,,1013,,3.1,,3,,84,,17,,5.9,,1.2,
141911,2009-01-18 6:00,18,-10.6,,91,,-11.8,,0,,0,,0,,2,,1013,,3,,2.8,,86,,17,,5.3,,1.2,
141912,2009-01-18 6:15,18,-10.7,,91,,-11.8,,0.3,,0,,0,,2,,1013,,2.7,,2.5,,86,,19,,5,,1.2,
141913,2009-01-18 6:30,18,-10.6,,91,,-11.7,,0,,0,,0,,2,,1013,,2.2,,2.1,,83,,21,,5.1,,1.2,
141914,2009-01-18 6:45,18,-10.6,,92,,-11.7,,0.3,,0,,0,,0,,1013,,1.1,,1,,100,,26,,3.2,,1.2,
141915,2009-01-18 7:00,18,-10.5,,92,,-11.6,,0,,0,,0,,0,,1013,,0.9,,0.8,,69,,24,,2.1,,1.2,
141916,2009-01-18 7:15,18,-10.5,,92,,-11.5,,0.3,,0,,0,,-1,,1013,,0.8,,0.7,,304,,16,,1.5,,1.2,
141917,2009-01-18 7:30,18,-10.6,,92,,-11.6,,0.3,,0,,1,,2,,1013,,0.8,,0.8,,269,,11,,1.8,,1.2,
141918,2009-01-18 7:45,18,-10.8,,92,,-11.9,,0,,1,,3,,-1,,1012,,0.8,,0.7,,60,,27,,1.7,,1.2,
141919,2009-01-18 8:00,18,-10.6,,92,,-11.7,,0.3,,3,,6,,-2,,1012,,0.8,,0.5,,283,,49,,1.7,,1.2,
141920,2009-01-18 8:15,18,-10.6,,92,,-11.7,,0.3,,4,,10,,-3,,1012,,0.5,,0.4,,299,,20,,1.7,,1.2,
141921,2009-01-18 8:30,18,-10.4,,92,,-11.5,,0.3,,9,,20,,-11,,1012,,0.1,,0.1,,312,,2,,0.7,,1.2,
141922,2009-01-18 8:45,18,-10,,92,,-11,,0.3,,11,,25,,-12,,1012,,0.4,,0.4,,59,,9,,1.2,,1.2,
141923,2009-01-18 9:00,18,-9.7,,93,,-10.7,,0,,13,,31,,-16,,1012,,0.3,,0.3,,69,,2,,0.9,,1.2,
141924,2009-01-18 9:15,18,-9.3,,93,,-10.3,,0,,17,,38,,-19,,1011,,0.6,,0.6,,62,,3,,1.6,,1.2,
141925,2009-01-18 9:30,18,-8.8,,93,,-9.8,,0.3,,22,,49,,-24,,1011,,0.9,,0.9,,50,,9,,1.4,,1.1,
141926,2009-01-18 9:45,18,-8.1,,94,,-8.9,,0,,29,,65,,-33,,1011,,0.8,,0.8,,55,,10,,1.2,,1.1,
141927,2009-01-18 10:00,18,-7.4,,94,,-8.2,,0,,32,,70,,-31,,1011,,0.7,,0.7,,75,,13,,1.3,,1.2,
141928,2009-01-18 10:15,18,-6.8,,94,,-7.6,,0.3,,31,,70,,-32,,1011,,0.7,,0.7,,76,,11,,1.3,,1.2,
141929,2009-01-18 10:30,18,-6.4,,94,,-7.1,,0,,32,,71,,-31,,1011,,0.6,,0.6,,76,,7,,1,,1.1,
141930,2009-01-18 10:45,18,-6,,94,,-6.8,,0.5,,39,,88,,-40,,1010,,0.7,,0.7,,70,,13,,1.4,,1.1,
141931,2009-01-18 11:00,18,-5.5,,94,,-6.2,,0.5,,37,,83,,-30,,1010,,0.7,,0.7,,97,,21,,1.4,,1.1,
141932,2009-01-18 11:15,18,-5.3,,94,,-6.1,,0,,41,,92,,-36,,1009,,0.7,,0.7,,99,,19,,1.5,,1.1,
141933,2009-01-18 11:30,18,-4.8,,94,,-5.6,,0,,68,,143,,-68,,1009,,0.8,,0.8,,91,,22,,1.7,,1.1,
141934,2009-01-18 11:45,18,-4.2,,93,,-5.1,,0,,94,,180,,-81,,1008,,0.9,,0.8,,77,,23,,1.8,,1.1,
141935,2009-01-18 12:00,18,-3.3,,93,,-4.3,,0,,130,,219,,-131,,1008,,1.1,,1,,113,,28,,3.3,,1.1,
141936,2009-01-18 12:15,18,-3.2,,91,,-4.4,,0,,79,,165,,-62,,1008,,0.9,,0.7,,155,,36,,3.1,,1.1,
141937,2009-01-18 12:30,18,-3.7,,92,,-4.9,,0,,53,,119,,-6,,1008,,1.4,,1.2,,211,,30,,3.3,,1.1,
141938,2009-01-18 12:45,18,-4.2,,92,,-5.3,,0,,42,,95,,-42,,1007,,1.4,,1.3,,202,,24,,3.2,,1.1,
141939,2009-01-18 13:00,18,-4.3,,92,,-5.4,,0,,42,,95,,-44,,1007,,1.5,,1.4,,185,,23,,2.8,,1.1,
141940,2009-01-18 13:15,18,-4.3,,91,,-5.5,,0,,44,,99,,-47,,1007,,1.5,,1.4,,176,,19,,2.8,,1.1,
141941,2009-01-18 13:30,18,-4.5,,91,,-5.8,,0,,39,,87,,-40,,1007,,1.8,,1.7,,171,,16,,2.9,,1.1,
141942,2009-01-18 13:45,18,-4.4,,91,,-5.7,,0,,36,,80,,-38,,1006,,1.5,,1.4,,175,,22,,2.8,,1.1,
141943,2009-01-18 14:00,18,-4.3,,90,,-5.7,,0,,35,,77,,-37,,1006,,1.3,,1.2,,211,,21,,3.4,,1.1,
141944,2009-01-18 14:15,18,-4.4,,89,,-5.9,,0,,22,,51,,-22,,1006,,1.2,,1.1,,204,,19,,2.9,,1.1,
141945,2009-01-18 14:30,18,-4.5,,90,,-5.9,,0,,14,,32,,-16,,1006,,1.1,,0.9,,199,,28,,3.2,,1.1,
141946,2009-01-18 14:45,18,-4.6,,90,,-6.1,,0,,15,,34,,-18,,1006,,1.1,,1,,208,,28,,2.3,,1.1,
